id,answer
2796,Melbourne-COMMA- Victoria
2797,Melbourne-COMMA- Victoria
2798,Melbourne-COMMA- Victoria
2799,not sure
2800,Melbourne-COMMA- Victoria
2801,Melbourne-COMMA- Victoria
2802,Melbourne-COMMA- Victoria
2803,Melbourne-COMMA- Victoria
2804,not sure
2805,42
2806,Melbourne-COMMA- Victoria
2807,42
2808,42
2809,Melbourne-COMMA- Victoria
2810,Melbourne-COMMA- Victoria
2811,Melbourne-COMMA- Victoria
2812,Melbourne-COMMA- Victoria
2813,42
2814,42
2815,42
2816,not sure
2817,not sure
2818,not sure
2819,not sure
2820,42
2821,Melbourne-COMMA- Victoria
2822,Melbourne-COMMA- Victoria
2823,42
2824,not sure
2825,not sure
2826,Melbourne-COMMA- Victoria
2827,42
2828,not sure
2829,not sure
2830,Melbourne-COMMA- Victoria
2831,42
2832,Melbourne-COMMA- Victoria
2833,42
2834,not sure
2835,42
2836,Melbourne-COMMA- Victoria
2837,not sure
2838,not sure
2839,not sure
2840,Melbourne-COMMA- Victoria
2841,42
2842,not sure
2843,Melbourne-COMMA- Victoria
2844,Melbourne-COMMA- Victoria
2845,42
2846,42
2847,Melbourne-COMMA- Victoria
2848,not sure
2849,42
2850,Melbourne-COMMA- Victoria
2851,Melbourne-COMMA- Victoria
2852,not sure
2853,42
2854,Melbourne-COMMA- Victoria
2855,42
2856,Melbourne-COMMA- Victoria
2857,Melbourne-COMMA- Victoria
2858,not sure
2859,42
2860,42
2861,42
2862,Melbourne-COMMA- Victoria
2863,Melbourne-COMMA- Victoria
2864,42
2865,not sure
2866,42
2867,Melbourne-COMMA- Victoria
2868,not sure
2869,Melbourne-COMMA- Victoria
2870,not sure
2871,42
2872,Melbourne-COMMA- Victoria
2873,Melbourne-COMMA- Victoria
2874,not sure
2875,42
2876,not sure
2877,42
2878,Melbourne-COMMA- Victoria
2879,Melbourne-COMMA- Victoria
2880,42
2881,not sure
2882,Melbourne-COMMA- Victoria
2883,42
2884,42
2885,42
2886,not sure
2887,Melbourne-COMMA- Victoria
2888,Melbourne-COMMA- Victoria
2889,not sure
2890,Melbourne-COMMA- Victoria
2891,Melbourne-COMMA- Victoria
2892,Melbourne-COMMA- Victoria
2893,not sure
2894,not sure
2895,42
2896,Melbourne-COMMA- Victoria
2897,Melbourne-COMMA- Victoria
2898,42
2899,42
2900,not sure
2901,Melbourne-COMMA- Victoria
2902,not sure
2903,42
2904,not sure
2905,42
2906,42
2907,42
2908,Melbourne-COMMA- Victoria
2909,not sure
2910,not sure
2911,not sure
2912,Melbourne-COMMA- Victoria
2913,42
2914,42
2915,42
2916,not sure
2917,42
2918,42
2919,Melbourne-COMMA- Victoria
2920,Melbourne-COMMA- Victoria
2921,42
2922,Melbourne-COMMA- Victoria
2923,42
2924,not sure
2925,not sure
2926,42
2927,Melbourne-COMMA- Victoria
2928,not sure
2929,42
2930,42
2931,Melbourne-COMMA- Victoria
2932,42
2933,42
2934,42
2935,not sure
2936,42
2937,42
2938,42
2939,Melbourne-COMMA- Victoria
2940,not sure
2941,not sure
2942,42
2943,42
2944,not sure
2945,Melbourne-COMMA- Victoria
2946,not sure
2947,not sure
2948,42
2949,Melbourne-COMMA- Victoria
2950,not sure
2951,42
2952,not sure
2953,Melbourne-COMMA- Victoria
2954,Melbourne-COMMA- Victoria
2955,42
2956,42
2957,not sure
2958,42
2959,Melbourne-COMMA- Victoria
2960,Melbourne-COMMA- Victoria
2961,Melbourne-COMMA- Victoria
2962,not sure
2963,not sure
2964,not sure
2965,42
2966,42
2967,42
2968,42
2969,Melbourne-COMMA- Victoria
2970,42
2971,Melbourne-COMMA- Victoria
2972,not sure
2973,Melbourne-COMMA- Victoria
2974,Melbourne-COMMA- Victoria
2975,not sure
2976,not sure
2977,not sure
2978,Melbourne-COMMA- Victoria
2979,42
2980,not sure
2981,Melbourne-COMMA- Victoria
2982,42
2983,42
2984,42
2985,42
2986,Melbourne-COMMA- Victoria
2987,Melbourne-COMMA- Victoria
2988,Melbourne-COMMA- Victoria
2989,Melbourne-COMMA- Victoria
2990,42
2991,42
2992,42
2993,Melbourne-COMMA- Victoria
2994,Melbourne-COMMA- Victoria
2995,not sure
2996,not sure
2997,42
2998,42
2999,42
3000,not sure
3001,Melbourne-COMMA- Victoria
3002,Melbourne-COMMA- Victoria
3003,Melbourne-COMMA- Victoria
3004,not sure
3005,Melbourne-COMMA- Victoria
3006,42
3007,not sure
3008,42
3009,Melbourne-COMMA- Victoria
3010,42
3011,not sure
3012,Melbourne-COMMA- Victoria
3013,Melbourne-COMMA- Victoria
3014,42
3015,not sure
3016,Melbourne-COMMA- Victoria
3017,Melbourne-COMMA- Victoria
3018,Melbourne-COMMA- Victoria
3019,Melbourne-COMMA- Victoria
3020,42
3021,42
3022,Melbourne-COMMA- Victoria
3023,not sure
3024,Melbourne-COMMA- Victoria
3025,not sure
3026,not sure
3027,Melbourne-COMMA- Victoria
3028,Melbourne-COMMA- Victoria
3029,not sure
3030,Melbourne-COMMA- Victoria
3031,Melbourne-COMMA- Victoria
3032,Melbourne-COMMA- Victoria
3033,Melbourne-COMMA- Victoria
3034,Melbourne-COMMA- Victoria
3035,Melbourne-COMMA- Victoria
3036,not sure
3037,42
3038,Melbourne-COMMA- Victoria
3039,Melbourne-COMMA- Victoria
3040,Melbourne-COMMA- Victoria
3041,Melbourne-COMMA- Victoria
3042,42
3043,not sure
3044,Melbourne-COMMA- Victoria
3045,not sure
3046,not sure
3047,Melbourne-COMMA- Victoria
3048,42
3049,42
3050,Melbourne-COMMA- Victoria
3051,not sure
3052,42
3053,Melbourne-COMMA- Victoria
3054,Melbourne-COMMA- Victoria
3055,Melbourne-COMMA- Victoria
3056,42
3057,not sure
3058,42
3059,42
3060,Melbourne-COMMA- Victoria
3061,Melbourne-COMMA- Victoria
3062,42
3063,Melbourne-COMMA- Victoria
3064,Melbourne-COMMA- Victoria
3065,Melbourne-COMMA- Victoria
3066,not sure
3067,Melbourne-COMMA- Victoria
3068,Melbourne-COMMA- Victoria
3069,not sure
3070,42
3071,not sure
3072,Melbourne-COMMA- Victoria
3073,not sure
3074,not sure
3075,42
3076,Melbourne-COMMA- Victoria
3077,not sure
3078,Melbourne-COMMA- Victoria
3079,not sure
3080,42
3081,not sure
3082,not sure
3083,Melbourne-COMMA- Victoria
3084,not sure
3085,42
3086,not sure
3087,Melbourne-COMMA- Victoria
3088,Melbourne-COMMA- Victoria
3089,not sure
3090,not sure
3091,Melbourne-COMMA- Victoria
3092,42
3093,Melbourne-COMMA- Victoria
3094,Melbourne-COMMA- Victoria
3095,42
3096,Melbourne-COMMA- Victoria
3097,not sure
3098,Melbourne-COMMA- Victoria
3099,Melbourne-COMMA- Victoria
3100,not sure
3101,Melbourne-COMMA- Victoria
3102,42
3103,Melbourne-COMMA- Victoria
3104,42
3105,Melbourne-COMMA- Victoria
3106,Melbourne-COMMA- Victoria
3107,not sure
3108,42
3109,not sure
3110,Melbourne-COMMA- Victoria
3111,not sure
3112,Melbourne-COMMA- Victoria
3113,Melbourne-COMMA- Victoria
3114,Melbourne-COMMA- Victoria
3115,42
3116,42
3117,Melbourne-COMMA- Victoria
3118,Melbourne-COMMA- Victoria
3119,not sure
3120,not sure
3121,42
3122,not sure
3123,42
3124,not sure
3125,Melbourne-COMMA- Victoria
3126,Melbourne-COMMA- Victoria
3127,not sure
3128,not sure
3129,Melbourne-COMMA- Victoria
3130,not sure
3131,42
3132,not sure
3133,not sure
3134,not sure
3135,not sure
3136,not sure
3137,Melbourne-COMMA- Victoria
3138,Melbourne-COMMA- Victoria
3139,Melbourne-COMMA- Victoria
3140,Melbourne-COMMA- Victoria
3141,Melbourne-COMMA- Victoria
3142,42
3143,42
3144,42
3145,not sure
3146,Melbourne-COMMA- Victoria
3147,42
3148,not sure
3149,Melbourne-COMMA- Victoria
3150,not sure
3151,Melbourne-COMMA- Victoria
3152,not sure
3153,42
3154,not sure
3155,42
3156,Melbourne-COMMA- Victoria
3157,not sure
3158,42
3159,42
3160,not sure
3161,Melbourne-COMMA- Victoria
3162,Melbourne-COMMA- Victoria
3163,42
3164,Melbourne-COMMA- Victoria
3165,42
3166,42
3167,not sure
3168,42
3169,Melbourne-COMMA- Victoria
3170,Melbourne-COMMA- Victoria
3171,not sure
3172,not sure
3173,42
3174,not sure
3175,42
3176,Melbourne-COMMA- Victoria
3177,Melbourne-COMMA- Victoria
3178,42
3179,42
3180,not sure
3181,not sure
3182,42
3183,Melbourne-COMMA- Victoria
3184,not sure
3185,Melbourne-COMMA- Victoria
3186,not sure
3187,Melbourne-COMMA- Victoria
3188,42
3189,42
3190,42
3191,Melbourne-COMMA- Victoria
3192,Melbourne-COMMA- Victoria
3193,42
3194,not sure
3195,42
3196,42
3197,not sure
3198,Melbourne-COMMA- Victoria
3199,42
3200,not sure
3201,42
3202,Melbourne-COMMA- Victoria
3203,not sure
3204,Melbourne-COMMA- Victoria
3205,not sure
3206,42
3207,not sure
3208,Melbourne-COMMA- Victoria
3209,not sure
3210,not sure
3211,42
3212,42
3213,42
3214,not sure
3215,not sure
3216,42
3217,Melbourne-COMMA- Victoria
3218,not sure
3219,not sure
3220,Melbourne-COMMA- Victoria
3221,not sure
3222,not sure
3223,Melbourne-COMMA- Victoria
3224,not sure
3225,not sure
3226,Melbourne-COMMA- Victoria
3227,not sure
3228,not sure
3229,42
3230,Melbourne-COMMA- Victoria
3231,Melbourne-COMMA- Victoria
3232,not sure
3233,Melbourne-COMMA- Victoria
3234,not sure
3235,not sure
3236,Melbourne-COMMA- Victoria
3237,42
3238,42
3239,not sure
3240,42
3241,not sure
3242,Melbourne-COMMA- Victoria
3243,Melbourne-COMMA- Victoria
3244,Melbourne-COMMA- Victoria
3245,42
3246,not sure
3247,not sure
3248,Melbourne-COMMA- Victoria
3249,not sure
3250,42
3251,not sure
3252,not sure
3253,42
3254,not sure
3255,42
3256,not sure
3257,42
3258,42
3259,not sure
3260,Melbourne-COMMA- Victoria
3261,Melbourne-COMMA- Victoria
3262,Melbourne-COMMA- Victoria
3263,not sure
3264,not sure
3265,Melbourne-COMMA- Victoria
3266,Melbourne-COMMA- Victoria
3267,Melbourne-COMMA- Victoria
3268,42
3269,42
3270,42
3271,not sure
3272,not sure
3273,not sure
3274,not sure
3275,42
3276,not sure
3277,42
3278,Melbourne-COMMA- Victoria
3279,Melbourne-COMMA- Victoria
3280,Melbourne-COMMA- Victoria
3281,42
3282,Melbourne-COMMA- Victoria
3283,not sure
3284,not sure
3285,42
3286,42
3287,not sure
3288,42
3289,not sure
3290,not sure
3291,Melbourne-COMMA- Victoria
3292,not sure
3293,Melbourne-COMMA- Victoria
3294,not sure
3295,42
3296,42
3297,Melbourne-COMMA- Victoria
3298,42
3299,Melbourne-COMMA- Victoria
3300,Melbourne-COMMA- Victoria
3301,Melbourne-COMMA- Victoria
3302,Melbourne-COMMA- Victoria
3303,42
3304,Melbourne-COMMA- Victoria
3305,Melbourne-COMMA- Victoria
3306,42
3307,42
3308,not sure
3309,Melbourne-COMMA- Victoria
3310,Melbourne-COMMA- Victoria
3311,Melbourne-COMMA- Victoria
3312,not sure
3313,Melbourne-COMMA- Victoria
3314,Melbourne-COMMA- Victoria
3315,42
3316,not sure
3317,not sure
3318,not sure
3319,42
3320,not sure
3321,not sure
3322,42
3323,Melbourne-COMMA- Victoria
3324,Melbourne-COMMA- Victoria
3325,not sure
3326,Melbourne-COMMA- Victoria
3327,not sure
3328,42
3329,not sure
3330,Melbourne-COMMA- Victoria
3331,42
3332,42
3333,Melbourne-COMMA- Victoria
3334,Melbourne-COMMA- Victoria
3335,not sure
3336,Melbourne-COMMA- Victoria
3337,42
3338,42
3339,not sure
3340,42
3341,42
3342,Melbourne-COMMA- Victoria
3343,not sure
3344,not sure
3345,Melbourne-COMMA- Victoria
3346,Melbourne-COMMA- Victoria
3347,Melbourne-COMMA- Victoria
3348,Melbourne-COMMA- Victoria
3349,not sure
3350,Melbourne-COMMA- Victoria
3351,Melbourne-COMMA- Victoria
3352,Melbourne-COMMA- Victoria
3353,Melbourne-COMMA- Victoria
3354,not sure
3355,Melbourne-COMMA- Victoria
3356,not sure
3357,not sure
3358,not sure
3359,not sure
3360,Melbourne-COMMA- Victoria
3361,Melbourne-COMMA- Victoria
3362,not sure
3363,not sure
3364,Melbourne-COMMA- Victoria
3365,42
3366,42
3367,Melbourne-COMMA- Victoria
3368,not sure
3369,not sure
3370,Melbourne-COMMA- Victoria
3371,Melbourne-COMMA- Victoria
3372,Melbourne-COMMA- Victoria
3373,Melbourne-COMMA- Victoria
3374,not sure
3375,Melbourne-COMMA- Victoria
3376,not sure
3377,not sure
3378,Melbourne-COMMA- Victoria
3379,not sure
3380,Melbourne-COMMA- Victoria
3381,Melbourne-COMMA- Victoria
3382,not sure
3383,42
3384,42
3385,not sure
3386,Melbourne-COMMA- Victoria
3387,not sure
3388,Melbourne-COMMA- Victoria
3389,not sure
3390,42
3391,not sure
3392,42
3393,42
3394,42
3395,42
3396,Melbourne-COMMA- Victoria
3397,Melbourne-COMMA- Victoria
3398,42
3399,42
3400,Melbourne-COMMA- Victoria
3401,42
3402,not sure
3403,42
3404,not sure
3405,42
3406,Melbourne-COMMA- Victoria
3407,Melbourne-COMMA- Victoria
3408,not sure
3409,not sure
3410,42
3411,42
3412,Melbourne-COMMA- Victoria
3413,42
3414,Melbourne-COMMA- Victoria
3415,42
3416,42
3417,42
3418,42
3419,not sure
3420,Melbourne-COMMA- Victoria
3421,42
3422,Melbourne-COMMA- Victoria
3423,Melbourne-COMMA- Victoria
3424,42
3425,Melbourne-COMMA- Victoria
3426,Melbourne-COMMA- Victoria
3427,42
3428,42
3429,42
3430,not sure
3431,not sure
3432,not sure
3433,42
3434,not sure
3435,Melbourne-COMMA- Victoria
3436,42
3437,42
3438,not sure
3439,42
3440,not sure
3441,42
3442,Melbourne-COMMA- Victoria
3443,not sure
3444,Melbourne-COMMA- Victoria
3445,42
3446,Melbourne-COMMA- Victoria
3447,42
3448,not sure
3449,42
3450,not sure
3451,Melbourne-COMMA- Victoria
3452,not sure
3453,not sure
3454,not sure
3455,Melbourne-COMMA- Victoria
3456,42
3457,Melbourne-COMMA- Victoria
3458,not sure
3459,Melbourne-COMMA- Victoria
3460,not sure
3461,not sure
3462,Melbourne-COMMA- Victoria
3463,Melbourne-COMMA- Victoria
3464,Melbourne-COMMA- Victoria
3465,Melbourne-COMMA- Victoria
3466,not sure
3467,Melbourne-COMMA- Victoria
3468,not sure
3469,42
3470,Melbourne-COMMA- Victoria
3471,42
3472,42
3473,42
3474,Melbourne-COMMA- Victoria
3475,not sure
3476,not sure
3477,not sure
3478,not sure
3479,42
3480,not sure
3481,42
3482,Melbourne-COMMA- Victoria
3483,Melbourne-COMMA- Victoria
3484,not sure
3485,Melbourne-COMMA- Victoria
3486,42
3487,42
3488,42
3489,Melbourne-COMMA- Victoria
3490,Melbourne-COMMA- Victoria
3491,not sure
3492,42
3493,not sure
3494,Melbourne-COMMA- Victoria
3495,not sure
3496,not sure
3497,not sure
3498,Melbourne-COMMA- Victoria
3499,42
3500,42
3501,not sure
3502,Melbourne-COMMA- Victoria
3503,42
3504,not sure
3505,not sure
3506,42
3507,42
3508,42
3509,not sure
3510,42
3511,42
3512,Melbourne-COMMA- Victoria
3513,not sure
3514,42
3515,Melbourne-COMMA- Victoria
3516,Melbourne-COMMA- Victoria
3517,Melbourne-COMMA- Victoria
3518,42
3519,Melbourne-COMMA- Victoria
3520,42
3521,not sure
3522,42
3523,Melbourne-COMMA- Victoria
3524,42
3525,42
3526,Melbourne-COMMA- Victoria
3527,42
3528,Melbourne-COMMA- Victoria
3529,not sure
3530,42
3531,not sure
3532,not sure
3533,42
3534,Melbourne-COMMA- Victoria
3535,not sure
3536,Melbourne-COMMA- Victoria
3537,Melbourne-COMMA- Victoria
3538,Melbourne-COMMA- Victoria
3539,42
3540,42
3541,Melbourne-COMMA- Victoria
3542,Melbourne-COMMA- Victoria
3543,42
3544,42
3545,Melbourne-COMMA- Victoria
3546,not sure
3547,Melbourne-COMMA- Victoria
3548,42
3549,Melbourne-COMMA- Victoria
3550,not sure
3551,42
3552,Melbourne-COMMA- Victoria
3553,Melbourne-COMMA- Victoria
3554,Melbourne-COMMA- Victoria
3555,not sure
3556,Melbourne-COMMA- Victoria
3557,42
3558,42
3559,Melbourne-COMMA- Victoria
3560,42
3561,not sure
3562,not sure
3563,42
3564,not sure
3565,42
3566,not sure
3567,not sure
3568,not sure
3569,42
3570,not sure
3571,Melbourne-COMMA- Victoria
3572,Melbourne-COMMA- Victoria
3573,Melbourne-COMMA- Victoria
3574,Melbourne-COMMA- Victoria
3575,42
3576,42
3577,not sure
3578,Melbourne-COMMA- Victoria
3579,Melbourne-COMMA- Victoria
3580,not sure
3581,42
3582,42
3583,not sure
3584,not sure
3585,not sure
3586,not sure
3587,42
3588,not sure
3589,Melbourne-COMMA- Victoria
3590,42
3591,Melbourne-COMMA- Victoria
3592,42
3593,Melbourne-COMMA- Victoria
3594,not sure
3595,Melbourne-COMMA- Victoria
3596,42
3597,42
3598,42
3599,not sure
3600,not sure
3601,not sure
3602,Melbourne-COMMA- Victoria
3603,not sure
3604,42
3605,Melbourne-COMMA- Victoria
3606,Melbourne-COMMA- Victoria
3607,42
3608,42
3609,not sure
3610,42
3611,42
3612,42
3613,42
3614,42
3615,42
3616,42
3617,not sure
3618,42
3619,Melbourne-COMMA- Victoria
3620,Melbourne-COMMA- Victoria
3621,42
3622,not sure
3623,Melbourne-COMMA- Victoria
3624,Melbourne-COMMA- Victoria
3625,42
3626,not sure
3627,42
3628,Melbourne-COMMA- Victoria
3629,Melbourne-COMMA- Victoria
3630,Melbourne-COMMA- Victoria
3631,42
3632,Melbourne-COMMA- Victoria
3633,not sure
3634,not sure
3635,Melbourne-COMMA- Victoria
3636,42
3637,not sure
3638,42
3639,Melbourne-COMMA- Victoria
3640,not sure
3641,not sure
3642,not sure
3643,not sure
3644,Melbourne-COMMA- Victoria
3645,not sure
3646,Melbourne-COMMA- Victoria
3647,42
3648,not sure
3649,not sure
3650,Melbourne-COMMA- Victoria
3651,not sure
3652,42
3653,not sure
3654,Melbourne-COMMA- Victoria
3655,42
3656,42
3657,42
3658,Melbourne-COMMA- Victoria
3659,not sure
3660,not sure
3661,Melbourne-COMMA- Victoria
3662,Melbourne-COMMA- Victoria
3663,42
3664,Melbourne-COMMA- Victoria
3665,Melbourne-COMMA- Victoria
3666,Melbourne-COMMA- Victoria
3667,42
3668,not sure
3669,not sure
3670,Melbourne-COMMA- Victoria
3671,42
3672,not sure
3673,Melbourne-COMMA- Victoria
3674,Melbourne-COMMA- Victoria
3675,Melbourne-COMMA- Victoria
3676,not sure
3677,not sure
3678,42
3679,not sure
3680,not sure
3681,not sure
3682,Melbourne-COMMA- Victoria
3683,not sure
3684,42
3685,42
3686,42
3687,not sure
3688,42
3689,Melbourne-COMMA- Victoria
3690,42
3691,42
3692,Melbourne-COMMA- Victoria
3693,Melbourne-COMMA- Victoria
3694,Melbourne-COMMA- Victoria
3695,Melbourne-COMMA- Victoria
3696,not sure
3697,not sure
3698,42
3699,42
3700,42
3701,42
3702,Melbourne-COMMA- Victoria
3703,42
3704,42
3705,not sure
3706,Melbourne-COMMA- Victoria
3707,42
3708,42
3709,not sure
3710,42
3711,Melbourne-COMMA- Victoria
3712,42
3713,Melbourne-COMMA- Victoria
3714,not sure
3715,not sure
3716,42
3717,42
3718,42
3719,42
3720,42
3721,42
3722,Melbourne-COMMA- Victoria
3723,Melbourne-COMMA- Victoria
3724,not sure
3725,42
3726,42
3727,42
3728,Melbourne-COMMA- Victoria
3729,42
3730,42
3731,not sure
3732,Melbourne-COMMA- Victoria
3733,Melbourne-COMMA- Victoria
3734,not sure
3735,Melbourne-COMMA- Victoria
3736,42
3737,not sure
3738,Melbourne-COMMA- Victoria
3739,42
3740,42
3741,not sure
3742,Melbourne-COMMA- Victoria
3743,Melbourne-COMMA- Victoria
3744,not sure
3745,not sure
3746,42
3747,42
3748,42
3749,42
3750,42
3751,42
3752,Melbourne-COMMA- Victoria
3753,not sure
3754,not sure
3755,42
3756,Melbourne-COMMA- Victoria
3757,not sure
3758,Melbourne-COMMA- Victoria
3759,Melbourne-COMMA- Victoria
3760,not sure
3761,42
3762,not sure
3763,not sure
3764,42
3765,42
3766,not sure
3767,Melbourne-COMMA- Victoria
3768,not sure
3769,42
3770,42
3771,Melbourne-COMMA- Victoria
3772,42
3773,Melbourne-COMMA- Victoria
3774,not sure
3775,42
3776,42
3777,Melbourne-COMMA- Victoria
3778,not sure
3779,Melbourne-COMMA- Victoria
3780,Melbourne-COMMA- Victoria
3781,not sure
3782,Melbourne-COMMA- Victoria
3783,not sure
3784,not sure
3785,Melbourne-COMMA- Victoria
3786,Melbourne-COMMA- Victoria
3787,not sure
3788,Melbourne-COMMA- Victoria
3789,not sure
3790,42
3791,Melbourne-COMMA- Victoria
3792,42
3793,not sure
3794,Melbourne-COMMA- Victoria
3795,42
3796,not sure
3797,Melbourne-COMMA- Victoria
3798,42
3799,not sure
3800,not sure
3801,Melbourne-COMMA- Victoria
3802,Melbourne-COMMA- Victoria
3803,not sure
3804,Melbourne-COMMA- Victoria
3805,42
3806,Melbourne-COMMA- Victoria
3807,Melbourne-COMMA- Victoria
3808,42
3809,42
3810,not sure
3811,Melbourne-COMMA- Victoria
3812,Melbourne-COMMA- Victoria
3813,Melbourne-COMMA- Victoria
3814,Melbourne-COMMA- Victoria
3815,42
3816,42
3817,Melbourne-COMMA- Victoria
3818,not sure
3819,Melbourne-COMMA- Victoria
3820,not sure
3821,not sure
3822,not sure
3823,Melbourne-COMMA- Victoria
3824,42
3825,42
3826,42
3827,not sure
3828,not sure
3829,not sure
3830,not sure
3831,not sure
3832,not sure
3833,42
3834,not sure
3835,42
3836,not sure
3837,42
3838,not sure
3839,42
3840,not sure
3841,Melbourne-COMMA- Victoria
3842,Melbourne-COMMA- Victoria
3843,not sure
3844,Melbourne-COMMA- Victoria
3845,not sure
3846,not sure
3847,42
3848,Melbourne-COMMA- Victoria
3849,not sure
3850,Melbourne-COMMA- Victoria
3851,42
3852,not sure
3853,not sure
3854,42
3855,Melbourne-COMMA- Victoria
3856,42
3857,Melbourne-COMMA- Victoria
3858,Melbourne-COMMA- Victoria
3859,42
3860,Melbourne-COMMA- Victoria
3861,42
3862,Melbourne-COMMA- Victoria
3863,42
3864,not sure
3865,42
3866,not sure
3867,42
3868,Melbourne-COMMA- Victoria
3869,Melbourne-COMMA- Victoria
3870,not sure
3871,not sure
3872,42
3873,42
3874,not sure
3875,not sure
3876,not sure
3877,not sure
3878,42
3879,42
3880,not sure
3881,Melbourne-COMMA- Victoria
3882,not sure
3883,not sure
3884,Melbourne-COMMA- Victoria
3885,Melbourne-COMMA- Victoria
3886,42
3887,Melbourne-COMMA- Victoria
3888,42
3889,Melbourne-COMMA- Victoria
3890,42
3891,Melbourne-COMMA- Victoria
3892,not sure
3893,Melbourne-COMMA- Victoria
3894,42
3895,not sure
3896,42
3897,not sure
3898,Melbourne-COMMA- Victoria
3899,not sure
3900,42
3901,not sure
3902,Melbourne-COMMA- Victoria
3903,Melbourne-COMMA- Victoria
3904,not sure
3905,Melbourne-COMMA- Victoria
3906,42
3907,42
3908,42
3909,not sure
3910,Melbourne-COMMA- Victoria
3911,42
3912,Melbourne-COMMA- Victoria
3913,Melbourne-COMMA- Victoria
3914,42
3915,Melbourne-COMMA- Victoria
3916,not sure
3917,Melbourne-COMMA- Victoria
3918,not sure
3919,Melbourne-COMMA- Victoria
3920,not sure
3921,not sure
3922,Melbourne-COMMA- Victoria
3923,not sure
3924,42
3925,not sure
3926,42
3927,Melbourne-COMMA- Victoria
3928,42
3929,Melbourne-COMMA- Victoria
3930,not sure
3931,not sure
3932,Melbourne-COMMA- Victoria
3933,42
3934,Melbourne-COMMA- Victoria
3935,42
3936,42
3937,42
3938,Melbourne-COMMA- Victoria
3939,not sure
3940,not sure
3941,not sure
3942,Melbourne-COMMA- Victoria
3943,42
3944,42
3945,42
3946,Melbourne-COMMA- Victoria
3947,Melbourne-COMMA- Victoria
3948,Melbourne-COMMA- Victoria
3949,Melbourne-COMMA- Victoria
3950,not sure
3951,not sure
3952,42
3953,Melbourne-COMMA- Victoria
3954,not sure
3955,42
3956,Melbourne-COMMA- Victoria
3957,Melbourne-COMMA- Victoria
3958,not sure
3959,Melbourne-COMMA- Victoria
3960,Melbourne-COMMA- Victoria
3961,42
3962,Melbourne-COMMA- Victoria
3963,Melbourne-COMMA- Victoria
3964,Melbourne-COMMA- Victoria
3965,not sure
3966,not sure
3967,42
3968,not sure
3969,not sure
3970,not sure
3971,not sure
3972,not sure
3973,Melbourne-COMMA- Victoria
3974,42
3975,not sure
3976,Melbourne-COMMA- Victoria
3977,not sure
3978,not sure
3979,not sure
3980,not sure
3981,not sure
3982,42
3983,42
3984,42
3985,Melbourne-COMMA- Victoria
3986,Melbourne-COMMA- Victoria
3987,not sure
3988,42
3989,not sure
3990,not sure
3991,Melbourne-COMMA- Victoria
3992,42
3993,not sure
3994,not sure
3995,Melbourne-COMMA- Victoria
3996,42
3997,Melbourne-COMMA- Victoria
3998,42
3999,42
4000,42
4001,Melbourne-COMMA- Victoria
4002,Melbourne-COMMA- Victoria
4003,not sure
4004,42
4005,42
4006,not sure
4007,not sure
4008,Melbourne-COMMA- Victoria
4009,42
4010,42
4011,42
4012,42
4013,42
4014,not sure
4015,42
4016,not sure
4017,Melbourne-COMMA- Victoria
4018,Melbourne-COMMA- Victoria
4019,not sure
4020,not sure
4021,not sure
4022,Melbourne-COMMA- Victoria
4023,Melbourne-COMMA- Victoria
4024,42
4025,42
4026,not sure
4027,not sure
4028,Melbourne-COMMA- Victoria
4029,not sure
4030,42
4031,not sure
4032,Melbourne-COMMA- Victoria
4033,not sure
4034,Melbourne-COMMA- Victoria
4035,Melbourne-COMMA- Victoria
4036,not sure
4037,not sure
4038,42
4039,Melbourne-COMMA- Victoria
4040,Melbourne-COMMA- Victoria
4041,42
4042,not sure
4043,42
4044,42
4045,Melbourne-COMMA- Victoria
4046,not sure
4047,not sure
4048,not sure
4049,not sure
4050,not sure
4051,not sure
4052,Melbourne-COMMA- Victoria
4053,not sure
4054,Melbourne-COMMA- Victoria
4055,42
4056,42
4057,42
4058,Melbourne-COMMA- Victoria
4059,not sure
4060,not sure
4061,Melbourne-COMMA- Victoria
4062,not sure
4063,Melbourne-COMMA- Victoria
4064,not sure
4065,42
4066,42
4067,not sure
4068,Melbourne-COMMA- Victoria
4069,not sure
4070,not sure
4071,Melbourne-COMMA- Victoria
4072,not sure
4073,Melbourne-COMMA- Victoria
4074,42
4075,not sure
4076,42
4077,42
4078,42
4079,42
4080,Melbourne-COMMA- Victoria
4081,Melbourne-COMMA- Victoria
4082,Melbourne-COMMA- Victoria
4083,Melbourne-COMMA- Victoria
4084,Melbourne-COMMA- Victoria
4085,not sure
4086,42
4087,Melbourne-COMMA- Victoria
4088,not sure
4089,Melbourne-COMMA- Victoria
4090,not sure
4091,Melbourne-COMMA- Victoria
4092,not sure
4093,Melbourne-COMMA- Victoria
4094,not sure
4095,not sure
4096,Melbourne-COMMA- Victoria
4097,42
4098,42
4099,not sure
4100,not sure
4101,42
4102,Melbourne-COMMA- Victoria
4103,42
4104,42
4105,42
4106,42
4107,Melbourne-COMMA- Victoria
4108,42
4109,Melbourne-COMMA- Victoria
4110,not sure
4111,Melbourne-COMMA- Victoria
4112,42
4113,Melbourne-COMMA- Victoria
4114,Melbourne-COMMA- Victoria
4115,42
4116,42
4117,not sure
4118,Melbourne-COMMA- Victoria
4119,Melbourne-COMMA- Victoria
4120,42
